Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
  61.40 	  160.85 	    6.67 	 2.759e-03 	 7.455e-04 	 2.579e-05 	 5.689e-06 	 5.979e-06 	 3.132e-06 
  63.25 	  156.53 	    6.76 	 2.894e-03 	 8.654e-04 	 2.642e-05 	 7.013e-06 	 6.702e-06 	 3.658e-06 
  65.10 	  154.91 	    6.75 	 2.950e-03 	 9.591e-04 	 2.700e-05 	 8.394e-06 	 7.708e-06 	 4.477e-06 
  66.94 	  157.78 	    6.63 	 3.174e-03 	 1.094e-03 	 2.860e-05 	 1.005e-05 	 9.083e-06 	 5.717e-06 
  68.78 	  163.71 	    6.46 	 3.792e-03 	 1.330e-03 	 3.227e-05 	 1.279e-05 	 1.086e-05 	 7.445e-06 
  70.62 	  169.57 	    6.26 	 4.786e-03 	 1.711e-03 	 3.846e-05 	 1.739e-05 	 1.310e-05 	 9.794e-06 
  72.45 	  172.27 	    5.98 	 5.692e-03 	 2.141e-03 	 4.525e-05 	 2.279e-05 	 1.567e-05 	 1.277e-05 
  74.29 	  169.91 	    5.64 	 6.062e-03 	 2.414e-03 	 4.962e-05 	 2.664e-05 	 1.789e-05 	 1.554e-05 
  77.03 	  161.43 	    5.03 	 5.692e-03 	 2.684e-03 	 5.252e-05 	 3.116e-05 	 1.815e-05 	 1.661e-05 
  79.76 	  157.40 	    5.78 	 4.914e-03 	 2.723e-03 	 5.686e-05 	 3.684e-05 	 1.585e-05 	 1.470e-05 
  81.58 	  155.92 	    6.59 	 4.335e-03 	 2.471e-03 	 6.351e-05 	 4.294e-05 	 1.410e-05 	 1.290e-05 
  83.40 	  153.91 	    7.54 	 3.700e-03 	 2.098e-03 	 7.034e-05 	 5.069e-05 	 1.193e-05 	 1.048e-05 
  85.21 	  149.10 	    8.72 	 3.096e-03 	 1.676e-03 	 7.152e-05 	 5.456e-05 	 9.713e-06 	 7.913e-06 
  87.91 	  140.76 	   11.00 	 2.406e-03 	 1.103e-03 	 4.805e-05 	 3.550e-05 	 6.892e-06 	 4.634e-06 
