Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
  63.52 	  179.23 	   10.93 	 1.383e-03 	 2.034e-04 	 1.237e-05 	 2.829e-06 	 3.254e-06 	 1.149e-06 
  64.64 	  181.07 	   11.68 	 1.369e-03 	 1.984e-04 	 1.247e-05 	 3.061e-06 	 3.300e-06 	 1.231e-06 
  65.77 	  181.14 	   12.34 	 1.365e-03 	 2.044e-04 	 1.249e-05 	 3.267e-06 	 3.353e-06 	 1.311e-06 
  66.90 	  179.11 	   12.83 	 1.424e-03 	 2.319e-04 	 1.266e-05 	 3.543e-06 	 3.460e-06 	 1.409e-06 
  68.02 	  174.82 	   13.17 	 1.488e-03 	 2.641e-04 	 1.283e-05 	 3.847e-06 	 3.610e-06 	 1.537e-06 
  69.15 	  169.83 	   13.34 	 1.540e-03 	 2.992e-04 	 1.279e-05 	 3.983e-06 	 3.756e-06 	 1.672e-06 
  70.28 	  163.22 	   13.36 	 1.635e-03 	 3.403e-04 	 1.259e-05 	 3.915e-06 	 3.879e-06 	 1.789e-06 
  71.41 	  156.89 	   13.28 	 1.799e-03 	 4.081e-04 	 1.248e-05 	 3.843e-06 	 4.007e-06 	 1.898e-06 
  72.53 	  151.88 	   13.11 	 1.953e-03 	 4.999e-04 	 1.264e-05 	 3.951e-06 	 4.179e-06 	 2.030e-06 
  73.66 	  149.19 	   12.87 	 2.012e-03 	 5.682e-04 	 1.311e-05 	 4.233e-06 	 4.412e-06 	 2.207e-06 
  74.79 	  148.08 	   12.55 	 2.005e-03 	 6.035e-04 	 1.386e-05 	 4.658e-06 	 4.726e-06 	 2.439e-06 
  75.92 	  145.86 	   12.17 	 2.000e-03 	 6.393e-04 	 1.470e-05 	 5.128e-06 	 5.143e-06 	 2.739e-06 
  77.05 	  142.32 	   11.71 	 2.053e-03 	 7.075e-04 	 1.543e-05 	 5.541e-06 	 5.643e-06 	 3.108e-06 
  78.17 	  137.05 	   11.15 	 2.178e-03 	 8.232e-04 	 1.609e-05 	 5.934e-06 	 6.242e-06 	 3.564e-06 
  79.30 	  133.07 	   10.55 	 2.370e-03 	 9.834e-04 	 1.679e-05 	 6.379e-06 	 7.009e-06 	 4.163e-06 
  80.43 	  131.51 	    9.94 	 2.672e-03 	 1.224e-03 	 1.773e-05 	 6.974e-06 	 8.008e-06 	 4.936e-06 
  81.56 	  129.10 	    9.32 	 3.146e-03 	 1.602e-03 	 1.925e-05 	 7.903e-06 	 9.357e-06 	 5.927e-06 
  82.68 	  125.87 	    8.70 	 3.813e-03 	 2.118e-03 	 2.160e-05 	 9.477e-06 	 1.121e-05 	 7.241e-06 
  83.81 	  126.12 	    8.10 	 4.677e-03 	 2.709e-03 	 2.491e-05 	 1.199e-05 	 1.373e-05 	 9.032e-06 
  84.94 	  128.35 	    7.53 	 5.664e-03 	 3.273e-03 	 2.929e-05 	 1.540e-05 	 1.679e-05 	 1.128e-05 
  86.06 	  131.05 	    6.98 	 6.567e-03 	 3.719e-03 	 3.484e-05 	 1.967e-05 	 1.969e-05 	 1.364e-05 
  87.19 	  131.87 	    6.75 	 6.978e-03 	 3.912e-03 	 4.155e-05 	 2.522e-05 	 2.094e-05 	 1.515e-05 
  88.31 	  129.84 	    7.47 	 6.607e-03 	 3.770e-03 	 4.712e-05 	 3.103e-05 	 1.925e-05 	 1.444e-05 
  89.44 	  127.61 	    8.31 	 5.611e-03 	 3.252e-03 	 4.148e-05 	 2.709e-05 	 1.552e-05 	 1.153e-05 
